date,neighborhood
2005-12-22 00:00:00+00:00,Central Park Heights
2017-09-15 00:00:00+00:00,Central Park Heights
2008-11-03 00:00:00+00:00,Central Park Heights
2020-01-24 00:00:00+00:00,Central Park Heights
2009-05-05 00:00:00+00:00,Central Park Heights
2025-05-05 00:00:00+00:00,Central Park Heights
2009-04-02 00:00:00+00:00,Central Park Heights
2012-02-23 00:00:00+00:00,Central Park Heights
2013-06-17 00:00:00+00:00,Central Park Heights
2020-09-27 00:00:00+00:00,Woodmere
2015-07-08 00:00:00+00:00,Woodmere
2025-09-22 00:00:00+00:00,Woodmere
2018-02-19 00:00:00+00:00,Arlington
2009-11-17 00:00:00+00:00,Arlington
2018-11-02 00:00:00+00:00,Arlington
2026-02-04 00:00:00+00:00,Arlington
2018-07-29 00:00:00+00:00,Arlington
2025-10-23 00:00:00+00:00,Arlington
2010-06-09 00:00:00+00:00,Arlington
2018-06-29 00:00:00+00:00,Arlington
2025-03-21 00:00:00+00:00,Better Waverly
2012-01-04 00:00:00+00:00,Better Waverly
2023-03-17 00:00:00+00:00,Parklane
2023-06-23 00:00:00+00:00,Parklane
2025-05-30 00:00:00+00:00,Parklane
2020-07-29 00:00:00+00:00,Cylburn
2023-06-23 00:00:00+00:00,Cylburn
2025-12-10 00:00:00+00:00,Glen Oaks
2025-01-14 00:00:00+00:00,Arlington
2023-06-20 00:00:00+00:00,Better Waverly
2023-09-21 00:00:00+00:00,Better Waverly
2025-01-09 00:00:00+00:00,Better Waverly
2023-12-20 00:00:00+00:00,Better Waverly
2024-07-10 00:00:00+00:00,Better Waverly
2024-02-15 00:00:00+00:00,Better Waverly
2019-03-22 00:00:00+00:00,Belair-Edison
2025-05-02 00:00:00+00:00,Belair-Edison
2022-09-06 00:00:00+00:00,Belair-Edison
2026-06-05 00:00:00+00:00,Belair-Edison
2023-01-31 00:00:00+00:00,Belair-Edison
2020-10-22 00:00:00+00:00,Belair-Edison
2021-06-09 00:00:00+00:00,Better Waverly
2025-10-16 00:00:00+00:00,Arlington
2026-03-11 00:00:00+00:00,Arlington
2026-01-28 00:00:00+00:00,Arlington
2025-12-19 00:00:00+00:00,Glen
2025-12-03 00:00:00+00:00,Glen
2021-07-16 00:00:00+00:00,Cross Country
2025-11-11 00:00:00+00:00,Coldstream Homestead Montebello
2017-04-05 00:00:00+00:00,Woodmere
2022-07-28 00:00:00+00:00,Woodmere
2026-02-17 00:00:00+00:00,Mt. Washington
2021-01-07 00:00:00+00:00,Coldstream Homestead Montebello
2025-01-03 00:00:00+00:00,Coldstream Homestead Montebello
2018-10-31 00:00:00+00:00,Coldstream Homestead Montebello
2012-11-30 00:00:00+00:00,Central Park Heights
2022-02-11 00:00:00+00:00,Central Park Heights
2012-11-27 00:00:00+00:00,Central Park Heights
2012-10-02 00:00:00+00:00,Central Park Heights
2011-01-14 00:00:00+00:00,Central Park Heights
2010-01-26 00:00:00+00:00,Central Park Heights
2022-04-04 00:00:00+00:00,Central Park Heights
2022-04-04 00:00:00+00:00,Central Park Heights
2023-06-28 00:00:00+00:00,Central Park Heights
2022-11-15 00:00:00+00:00,Central Park Heights
2009-09-16 00:00:00+00:00,Central Park Heights
2015-08-31 00:00:00+00:00,Central Park Heights
2014-05-16 00:00:00+00:00,Central Park Heights
2011-05-04 00:00:00+00:00,Central Park Heights
2018-11-11 00:00:00+00:00,Homeland
2025-04-11 00:00:00+00:00,Guilford
2024-03-28 00:00:00+00:00,Evergreen
2026-05-18 00:00:00+00:00,East Baltimore Midway
2023-10-16 00:00:00+00:00,East Baltimore Midway
2026-02-10 00:00:00+00:00,East Baltimore Midway
2012-04-13 00:00:00+00:00,East Baltimore Midway
2012-04-13 00:00:00+00:00,East Baltimore Midway
2025-11-20 00:00:00+00:00,East Baltimore Midway
2023-03-24 00:00:00+00:00,East Baltimore Midway
2024-03-28 00:00:00+00:00,East Baltimore Midway
2016-11-03 00:00:00+00:00,East Baltimore Midway
2025-01-09 00:00:00+00:00,Reisterstown Station
2025-03-20 00:00:00+00:00,Pimlico Good Neighbors
2026-02-06 00:00:00+00:00,Keswick
2007-12-04 00:00:00+00:00,Arlington
2018-09-19 00:00:00+00:00,Arlington
2015-02-20 00:00:00+00:00,Arlington
2026-04-15 00:00:00+00:00,Roland Park
2023-02-17 00:00:00+00:00,Arlington
2025-12-05 00:00:00+00:00,Arlington
2026-06-14 00:00:00+00:00,Mt. Washington
2024-06-28 00:00:00+00:00,Parklane
2025-10-17 00:00:00+00:00,Cedarcroft
2021-08-08 00:00:00+00:00,Lauraville
2026-02-04 00:00:00+00:00,Lauraville
2025-04-25 00:00:00+00:00,Arlington
2008-07-17 00:00:00+00:00,Central Park Heights
2023-06-01 00:00:00+00:00,Central Park Heights
2007-09-27 00:00:00+00:00,Central Park Heights
2024-10-23 00:00:00+00:00,Central Park Heights
2013-01-10 00:00:00+00:00,Central Park Heights
2013-09-19 00:00:00+00:00,Central Park Heights
2025-01-14 00:00:00+00:00,Pimlico Good Neighbors
2025-11-28 00:00:00+00:00,Pimlico Good Neighbors
2020-06-26 00:00:00+00:00,Pimlico Good Neighbors
2025-11-05 00:00:00+00:00,Cylburn
2017-07-28 00:00:00+00:00,Cylburn
2025-08-14 00:00:00+00:00,Cylburn
2020-03-06 00:00:00+00:00,Cylburn
2018-04-15 00:00:00+00:00,Cylburn
2022-11-01 00:00:00+00:00,Glen Oaks
2026-03-03 00:00:00+00:00,Central Park Heights
2024-05-13 00:00:00+00:00,Central Park Heights
2025-09-01 00:00:00+00:00,Central Park Heights
2021-02-02 00:00:00+00:00,Central Park Heights
2009-11-20 00:00:00+00:00,Central Park Heights
2022-08-29 00:00:00+00:00,Pimlico Good Neighbors
2025-03-13 00:00:00+00:00,Pimlico Good Neighbors
2024-09-17 00:00:00+00:00,Pimlico Good Neighbors
2026-02-24 00:00:00+00:00,Glen
2015-09-28 00:00:00+00:00,Arlington
2019-11-07 00:00:00+00:00,Arlington
2013-10-11 00:00:00+00:00,Arlington
2013-06-24 00:00:00+00:00,Arlington
2017-10-29 00:00:00+00:00,Arlington
2021-10-13 00:00:00+00:00,Arlington
2026-02-23 00:00:00+00:00,Arlington
2005-11-08 00:00:00+00:00,Langston Hughes
2018-11-13 00:00:00+00:00,Langston Hughes
2015-06-19 00:00:00+00:00,Langston Hughes
2015-04-02 00:00:00+00:00,Langston Hughes
2016-07-06 00:00:00+00:00,Langston Hughes
2005-11-08 00:00:00+00:00,Langston Hughes
2025-11-23 00:00:00+00:00,Langston Hughes
2026-06-23 00:00:00+00:00,Langston Hughes
2025-07-05 00:00:00+00:00,Langston Hughes
2025-10-14 00:00:00+00:00,Central Park Heights
2025-02-11 00:00:00+00:00,Kenilworth Park
2022-10-14 00:00:00+00:00,Parklane
2021-06-21 00:00:00+00:00,Parklane
2025-07-24 00:00:00+00:00,Parklane
2019-02-28 00:00:00+00:00,Kenilworth Park
2026-05-29 00:00:00+00:00,New Northwood
2026-01-08 00:00:00+00:00,Ramblewood
2006-01-13 00:00:00+00:00,Central Park Heights
2024-06-15 00:00:00+00:00,Central Park Heights
2007-09-20 00:00:00+00:00,Central Park Heights
2023-01-26 00:00:00+00:00,Central Park Heights
2007-06-01 00:00:00+00:00,Central Park Heights
2005-07-27 00:00:00+00:00,Central Park Heights
2023-05-10 00:00:00+00:00,Central Park Heights
2026-01-21 00:00:00+00:00,Central Park Heights
2026-05-21 00:00:00+00:00,Central Park Heights
2009-09-14 00:00:00+00:00,Central Park Heights
2023-10-18 00:00:00+00:00,East Baltimore Midway
2019-03-13 00:00:00+00:00,East Baltimore Midway
2025-12-08 00:00:00+00:00,Cylburn
2022-05-06 00:00:00+00:00,Cylburn
2022-11-10 00:00:00+00:00,Wilson Park
2023-12-20 00:00:00+00:00,Winston-Govans
2021-11-10 00:00:00+00:00,Richnor Springs
2025-12-09 00:00:00+00:00,Langston Hughes
2007-11-16 00:00:00+00:00,Langston Hughes
2024-05-30 00:00:00+00:00,Langston Hughes
2019-03-13 00:00:00+00:00,East Baltimore Midway
2023-05-17 00:00:00+00:00,East Baltimore Midway
2024-12-23 00:00:00+00:00,East Baltimore Midway
2019-10-16 00:00:00+00:00,East Baltimore Midway
2021-03-17 00:00:00+00:00,East Baltimore Midway
2007-06-08 00:00:00+00:00,East Baltimore Midway
2025-11-18 00:00:00+00:00,East Baltimore Midway
2007-06-20 00:00:00+00:00,East Baltimore Midway
2026-06-02 00:00:00+00:00,East Baltimore Midway
2009-09-15 00:00:00+00:00,East Baltimore Midway
2026-02-08 00:00:00+00:00,East Baltimore Midway
2022-04-13 00:00:00+00:00,East Baltimore Midway
2025-09-15 00:00:00+00:00,East Baltimore Midway
2015-05-08 00:00:00+00:00,East Baltimore Midway
2025-12-09 00:00:00+00:00,East Baltimore Midway
2009-02-04 00:00:00+00:00,East Baltimore Midway
2023-07-11 00:00:00+00:00,East Baltimore Midway
2013-06-05 00:00:00+00:00,East Baltimore Midway
2009-04-08 00:00:00+00:00,Central Park Heights
2021-12-10 00:00:00+00:00,Cylburn
2022-02-22 00:00:00+00:00,Levindale
2024-11-27 00:00:00+00:00,Cheswolde
2022-02-24 00:00:00+00:00,Wilson Park
2021-05-25 00:00:00+00:00,Wilson Park
2020-02-13 00:00:00+00:00,Wilson Park
2026-01-01 00:00:00+00:00,Wilson Park
2026-06-22 00:00:00+00:00,Wilson Park
2026-01-20 00:00:00+00:00,Cameron Village
2024-04-08 00:00:00+00:00,Central Park Heights
2026-01-17 00:00:00+00:00,Central Park Heights
2010-01-21 00:00:00+00:00,Central Park Heights
2012-02-28 00:00:00+00:00,Central Park Heights
2016-01-20 00:00:00+00:00,Central Park Heights
2025-01-21 00:00:00+00:00,Central Park Heights
2019-02-03 00:00:00+00:00,Central Park Heights
2009-08-04 00:00:00+00:00,Central Park Heights
2021-10-25 00:00:00+00:00,Central Park Heights
2009-05-21 00:00:00+00:00,Central Park Heights
2009-06-26 00:00:00+00:00,Central Park Heights
2026-05-07 00:00:00+00:00,Central Park Heights
2026-03-19 00:00:00+00:00,Central Park Heights
2026-03-19 00:00:00+00:00,Central Park Heights
2013-06-05 00:00:00+00:00,Central Park Heights
2009-04-07 00:00:00+00:00,Central Park Heights
2024-10-03 00:00:00+00:00,Central Park Heights
2025-07-29 00:00:00+00:00,Central Park Heights
2026-01-06 00:00:00+00:00,Central Park Heights
2009-04-07 00:00:00+00:00,Central Park Heights
2023-02-24 00:00:00+00:00,Central Park Heights
2023-12-06 00:00:00+00:00,Central Park Heights
2025-07-31 00:00:00+00:00,Central Park Heights
2017-09-12 00:00:00+00:00,Central Park Heights
2024-04-12 00:00:00+00:00,Woodbourne-McCabe
2025-09-29 00:00:00+00:00,Woodbourne-McCabe
2025-07-15 00:00:00+00:00,Woodbourne-McCabe
2023-12-09 00:00:00+00:00,Cameron Village
2025-02-23 00:00:00+00:00,Parklane
2025-08-25 00:00:00+00:00,Belvedere
2025-09-29 00:00:00+00:00,Woodbourne-McCabe
2025-10-08 00:00:00+00:00,Woodbourne-McCabe
2025-07-15 00:00:00+00:00,Woodbourne-McCabe
2024-12-12 00:00:00+00:00,Woodbourne-McCabe
2026-05-28 00:00:00+00:00,Woodbourne-McCabe
2023-01-24 00:00:00+00:00,Woodbourne-McCabe
2023-06-16 00:00:00+00:00,Loch Raven
2026-03-04 00:00:00+00:00,Loch Raven
2025-03-18 00:00:00+00:00,North Harford Road
2018-02-01 00:00:00+00:00,North Harford Road
2022-09-01 00:00:00+00:00,Kenilworth Park
2021-12-07 00:00:00+00:00,Belair-Edison
2025-12-09 00:00:00+00:00,Hamilton Hills
2025-01-08 00:00:00+00:00,New Northwood
2013-10-04 00:00:00+00:00,Kernewood
2025-08-29 00:00:00+00:00,Kernewood
2024-01-11 00:00:00+00:00,Kernewood
2014-02-14 00:00:00+00:00,Radnor-Winston
2023-03-14 00:00:00+00:00,Central Park Heights
2025-10-30 00:00:00+00:00,Central Park Heights
2025-10-29 00:00:00+00:00,Central Park Heights
2013-08-23 00:00:00+00:00,Central Park Heights
2026-03-18 00:00:00+00:00,Central Park Heights
2024-05-07 00:00:00+00:00,Central Park Heights
2012-02-13 00:00:00+00:00,Central Park Heights
2025-10-24 00:00:00+00:00,Central Park Heights
2026-03-19 00:00:00+00:00,Central Park Heights
2023-06-28 00:00:00+00:00,Central Park Heights
2009-04-29 00:00:00+00:00,Central Park Heights
2018-12-23 00:00:00+00:00,Central Park Heights
2026-03-03 00:00:00+00:00,Central Park Heights
2023-04-21 00:00:00+00:00,Central Park Heights
2025-10-15 00:00:00+00:00,Central Park Heights
2025-10-29 00:00:00+00:00,Mid-Govans
2023-01-09 00:00:00+00:00,Mid-Govans
2021-12-23 00:00:00+00:00,Mid-Govans
2023-07-11 00:00:00+00:00,Belvedere
2025-08-28 00:00:00+00:00,Mid-Govans
2025-04-23 00:00:00+00:00,Mid-Govans
2025-06-27 00:00:00+00:00,Mid-Govans
2026-04-13 00:00:00+00:00,Mid-Govans
2022-07-05 00:00:00+00:00,Lake Walker
2020-10-13 00:00:00+00:00,North Harford Road
2009-07-30 00:00:00+00:00,Arlington
2024-08-14 00:00:00+00:00,Arlington
2023-09-05 00:00:00+00:00,Arlington
2010-12-13 00:00:00+00:00,Arlington
2023-06-05 00:00:00+00:00,Arlington
2026-02-17 00:00:00+00:00,Arlington
2008-11-21 00:00:00+00:00,Arlington
2010-12-16 00:00:00+00:00,Arlington
2013-11-22 00:00:00+00:00,Arlington
2022-02-01 00:00:00+00:00,Arlington
2014-04-04 00:00:00+00:00,Arlington
2026-02-17 00:00:00+00:00,Arlington
2007-04-16 00:00:00+00:00,Arlington
2014-11-21 00:00:00+00:00,Arlington
2013-09-10 00:00:00+00:00,Arlington
2025-01-14 00:00:00+00:00,Arlington
2022-09-09 00:00:00+00:00,Arlington
2009-01-19 00:00:00+00:00,Arlington
2022-11-10 00:00:00+00:00,Wilson Park
2025-09-15 00:00:00+00:00,Pen Lucy
2019-03-22 00:00:00+00:00,Pen Lucy
2024-03-24 00:00:00+00:00,Pen Lucy
2020-12-12 00:00:00+00:00,Wilson Park
2022-03-07 00:00:00+00:00,Wilson Park
2024-12-20 00:00:00+00:00,Hamilton Hills
2026-06-10 00:00:00+00:00,Hamilton Hills
2024-04-18 00:00:00+00:00,Rosebank
2020-03-06 00:00:00+00:00,Mt. Washington
2025-10-27 00:00:00+00:00,Lauraville
2019-02-04 00:00:00+00:00,North Harford Road
2024-06-06 00:00:00+00:00,North Harford Road
2018-06-29 00:00:00+00:00,North Harford Road
2018-12-23 00:00:00+00:00,Hamilton Hills
2022-03-22 00:00:00+00:00,Woodbourne-McCabe
2024-04-02 00:00:00+00:00,Mid-Govans
2026-03-06 00:00:00+00:00,Wilson Park
2024-06-05 00:00:00+00:00,Wilson Park
2018-06-22 00:00:00+00:00,Wilson Park
2021-06-03 00:00:00+00:00,Wilson Park
2017-01-17 00:00:00+00:00,Darley Park
2026-03-26 00:00:00+00:00,Four By Four
2019-06-10 00:00:00+00:00,Darley Park
2025-11-24 00:00:00+00:00,Darley Park
2022-03-18 00:00:00+00:00,Darley Park
2025-09-18 00:00:00+00:00,Darley Park
2014-12-19 00:00:00+00:00,Central Park Heights
2021-11-20 00:00:00+00:00,Central Park Heights
2024-11-13 00:00:00+00:00,Langston Hughes
2016-03-28 00:00:00+00:00,Central Park Heights
2025-06-06 00:00:00+00:00,Langston Hughes
2019-12-26 00:00:00+00:00,Rosebank
2013-04-23 00:00:00+00:00,Idlewood
2025-10-23 00:00:00+00:00,Kenilworth Park
2025-11-20 00:00:00+00:00,Kenilworth Park
2022-10-02 00:00:00+00:00,Kenilworth Park
2023-01-19 00:00:00+00:00,Central Park Heights
2013-06-26 00:00:00+00:00,Langston Hughes
2006-02-08 00:00:00+00:00,Langston Hughes
2007-10-11 00:00:00+00:00,Langston Hughes
2011-03-22 00:00:00+00:00,Central Park Heights
2017-01-24 00:00:00+00:00,Central Park Heights
2008-02-29 00:00:00+00:00,Central Park Heights
2019-08-04 00:00:00+00:00,Central Park Heights
2024-07-31 00:00:00+00:00,Central Park Heights
2015-07-17 00:00:00+00:00,Central Park Heights
2026-02-18 00:00:00+00:00,Central Park Heights
2008-07-17 00:00:00+00:00,Central Park Heights
2007-09-12 00:00:00+00:00,Central Park Heights
2023-03-17 00:00:00+00:00,Central Park Heights
2023-06-23 00:00:00+00:00,Langston Hughes
2023-12-10 00:00:00+00:00,Winston-Govans
2024-11-18 00:00:00+00:00,Winston-Govans
2022-02-18 00:00:00+00:00,Winston-Govans
2025-11-26 00:00:00+00:00,Winston-Govans
2018-01-13 00:00:00+00:00,Loch Raven
2017-09-08 00:00:00+00:00,Hamilton
2026-04-29 00:00:00+00:00,Radnor-Winston
2023-03-31 00:00:00+00:00,Radnor-Winston
2025-11-26 00:00:00+00:00,Kernewood
2018-07-05 00:00:00+00:00,Kernewood
2013-11-26 00:00:00+00:00,Kernewood
2023-12-20 00:00:00+00:00,Mid-Govans
2021-07-27 00:00:00+00:00,Mid-Govans
2025-07-22 00:00:00+00:00,Woodbourne-McCabe
2026-06-09 00:00:00+00:00,Woodbourne-McCabe
2026-05-20 00:00:00+00:00,Hamilton Hills
2024-07-15 00:00:00+00:00,North Harford Road
2024-04-04 00:00:00+00:00,Ellwood Park/Monument
2026-01-07 00:00:00+00:00,Ellwood Park/Monument
2022-06-14 00:00:00+00:00,Ellwood Park/Monument
2025-05-28 00:00:00+00:00,Ellwood Park/Monument
2019-02-04 00:00:00+00:00,Ellwood Park/Monument
2019-07-17 00:00:00+00:00,Ellwood Park/Monument
2025-12-23 00:00:00+00:00,Ellwood Park/Monument
2025-10-16 00:00:00+00:00,Idlewood
2020-03-17 00:00:00+00:00,North Harford Road
2025-10-06 00:00:00+00:00,Moravia-Walther
2026-03-05 00:00:00+00:00,Cedmont
2025-10-16 00:00:00+00:00,Waltherson
2020-01-30 00:00:00+00:00,Hamilton Hills
2025-10-08 00:00:00+00:00,Winston-Govans
2022-02-18 00:00:00+00:00,Winston-Govans
2023-07-09 00:00:00+00:00,Winston-Govans
2025-06-25 00:00:00+00:00,Woodbourne-McCabe
2023-05-01 00:00:00+00:00,Woodbourne-McCabe
2025-06-16 00:00:00+00:00,Loch Raven
2023-06-30 00:00:00+00:00,Loch Raven
2023-03-23 00:00:00+00:00,Westfield
2025-06-23 00:00:00+00:00,Cedmont
2026-03-04 00:00:00+00:00,Cedmont
2019-05-10 00:00:00+00:00,Ramblewood
2021-03-05 00:00:00+00:00,North Harford Road
2024-08-09 00:00:00+00:00,Hamilton
2023-10-03 00:00:00+00:00,Waltherson
2022-05-06 00:00:00+00:00,Cylburn
2022-09-14 00:00:00+00:00,Cylburn
2026-01-13 00:00:00+00:00,Waltherson
2025-05-02 00:00:00+00:00,Ellwood Park/Monument
2025-05-02 00:00:00+00:00,Ellwood Park/Monument
2024-07-05 00:00:00+00:00,Rosemont East
2023-04-06 00:00:00+00:00,Lauraville
2014-05-07 00:00:00+00:00,Hamilton
2026-04-02 00:00:00+00:00,Cedmont
2025-05-02 00:00:00+00:00,Waltherson
2025-12-10 00:00:00+00:00,Waltherson
2016-10-13 00:00:00+00:00,Waltherson
2025-12-31 00:00:00+00:00,Ellwood Park/Monument
2025-02-27 00:00:00+00:00,Arcadia
2019-12-12 00:00:00+00:00,Belair-Edison
2025-03-02 00:00:00+00:00,Belair-Edison
2025-04-28 00:00:00+00:00,Richnor Springs
2019-02-08 00:00:00+00:00,Richnor Springs
2025-12-05 00:00:00+00:00,Perring Loch
2026-06-15 00:00:00+00:00,Loch Raven
2026-03-03 00:00:00+00:00,Hamilton
2020-09-25 00:00:00+00:00,Hamilton
2024-02-22 00:00:00+00:00,Idlewood
2025-07-29 00:00:00+00:00,Idlewood
2026-03-12 00:00:00+00:00,Coldstream Homestead Montebello
2024-04-04 00:00:00+00:00,Coldstream Homestead Montebello
2022-10-04 00:00:00+00:00,Coldstream Homestead Montebello
2025-11-10 00:00:00+00:00,Coldstream Homestead Montebello
2021-08-10 00:00:00+00:00,Coldstream Homestead Montebello
2025-10-27 00:00:00+00:00,South Clifton Park
2011-01-06 00:00:00+00:00,South Clifton Park
2022-05-05 00:00:00+00:00,South Clifton Park
2025-11-04 00:00:00+00:00,Four By Four
2010-10-29 00:00:00+00:00,North Harford Road
2024-07-05 00:00:00+00:00,Lauraville
2021-09-19 00:00:00+00:00,Hamilton
2024-07-31 00:00:00+00:00,Hamilton
2018-09-21 00:00:00+00:00,Hamilton
2026-05-18 00:00:00+00:00,Moravia-Walther
2023-05-02 00:00:00+00:00,Loch Raven
2025-01-29 00:00:00+00:00,Waltherson
2025-08-11 00:00:00+00:00,Mt. Washington
2025-02-04 00:00:00+00:00,Hamilton
2025-10-29 00:00:00+00:00,Westfield
2023-06-28 00:00:00+00:00,Cylburn
2025-02-06 00:00:00+00:00,Glen Oaks
2026-01-16 00:00:00+00:00,Langston Hughes
2026-03-19 00:00:00+00:00,Langston Hughes
2023-08-24 00:00:00+00:00,Langston Hughes
2019-08-05 00:00:00+00:00,Hamilton
2015-08-20 00:00:00+00:00,Hamilton
2023-04-19 00:00:00+00:00,Waltherson
2026-06-09 00:00:00+00:00,Waltherson
2022-03-24 00:00:00+00:00,Waltherson
2019-05-17 00:00:00+00:00,Belair-Edison
2024-02-14 00:00:00+00:00,Waltherson
2025-08-13 00:00:00+00:00,Belair-Edison
2026-02-27 00:00:00+00:00,Westfield
2026-04-20 00:00:00+00:00,Belair-Edison
2024-10-31 00:00:00+00:00,Waltherson
2025-08-14 00:00:00+00:00,Belair-Edison
2026-02-12 00:00:00+00:00,Frankford
2026-04-13 00:00:00+00:00,Westfield
2025-01-14 00:00:00+00:00,Rosemont East
2021-08-04 00:00:00+00:00,Belair-Edison
2026-03-30 00:00:00+00:00,Belair-Edison
2024-12-18 00:00:00+00:00,Belair-Edison
2022-01-10 00:00:00+00:00,Belair-Edison
2023-08-15 00:00:00+00:00,Belair-Edison
2026-03-18 00:00:00+00:00,Belair-Edison
2024-12-09 00:00:00+00:00,Belair-Edison
2023-09-15 00:00:00+00:00,Belair-Edison
2025-02-11 00:00:00+00:00,Belair-Edison
2025-01-14 00:00:00+00:00,North Harford Road
2021-01-12 00:00:00+00:00,Frankford
2023-12-09 00:00:00+00:00,Belair-Edison
2026-01-07 00:00:00+00:00,Arcadia
2025-02-04 00:00:00+00:00,Arcadia
2026-03-18 00:00:00+00:00,Belair-Edison
2026-04-13 00:00:00+00:00,Belair-Edison
2025-08-13 00:00:00+00:00,Belair-Edison
2022-04-19 00:00:00+00:00,Frankford
2017-08-25 00:00:00+00:00,Glen Oaks
2023-06-12 00:00:00+00:00,Belair-Edison
2026-03-24 00:00:00+00:00,Langston Hughes
2025-11-06 00:00:00+00:00,Langston Hughes
2007-06-13 00:00:00+00:00,Langston Hughes
2025-10-08 00:00:00+00:00,Langston Hughes
2020-05-04 00:00:00+00:00,Langston Hughes
2017-03-08 00:00:00+00:00,Langston Hughes
2026-03-02 00:00:00+00:00,Langston Hughes
2025-08-26 00:00:00+00:00,Langston Hughes
2018-05-26 00:00:00+00:00,Langston Hughes
2018-10-26 00:00:00+00:00,Langston Hughes
2025-06-01 00:00:00+00:00,Langston Hughes
2023-04-10 00:00:00+00:00,Langston Hughes
2026-06-10 00:00:00+00:00,Langston Hughes
2025-12-08 00:00:00+00:00,Langston Hughes
2005-04-07 00:00:00+00:00,Langston Hughes
2025-08-18 00:00:00+00:00,Langston Hughes
2017-07-28 00:00:00+00:00,Frankford
2025-10-01 00:00:00+00:00,Frankford
2025-02-04 00:00:00+00:00,Belair-Edison
2025-02-17 00:00:00+00:00,Belair-Parkside
2020-07-07 00:00:00+00:00,Belair-Parkside
2020-07-13 00:00:00+00:00,Belair-Edison
2023-09-15 00:00:00+00:00,Arcadia
2025-05-28 00:00:00+00:00,Arcadia
2024-02-22 00:00:00+00:00,Arcadia
2026-03-10 00:00:00+00:00,Belair-Edison
2022-07-23 00:00:00+00:00,Waltherson
2013-06-21 00:00:00+00:00,Belair-Edison
2025-10-09 00:00:00+00:00,Woodbourne-McCabe
2025-02-04 00:00:00+00:00,Waltherson
2026-04-02 00:00:00+00:00,Frankford
2025-01-15 00:00:00+00:00,Frankford
2025-10-16 00:00:00+00:00,Frankford
